LAT,LON,total_fCO2_obs,total_SST_obs,total_salinity_obs,months_with_data,total_cruises
37.625,-124.125,32,32,32,3,3
72.125,22.125,32,32,32,3,3
17.625,-74.125,32,32,32,2,2
51.375,-12.875,32,32,32,1,1
67.375,11.125,32,32,32,1,1
-70.125,-103.875,32,32,32,2,2
8.375,-87.125,32,32,32,1,1
-44.625,147.375,32,32,32,2,2
68.875,10.375,32,32,32,1,1
71.375,17.125,32,32,32,2,2
52.125,-137.625,32,32,32,2,2
68.875,-166.875,32,32,32,4,4
53.625,-168.625,32,32,32,2,2
47.625,-127.875,32,32,32,1,1
71.625,14.875,32,32,32,2,2
50.375,-131.375,32,32,32,2,2
58.125,-8.875,32,32,32,1,1
-29.375,12.125,32,32,32,1,1
51.375,-14.875,32,32,32,1,1
66.625,-167.875,32,32,32,2,2
14.875,-71.125,32,32,32,2,2
-71.375,-102.875,32,32,32,1,1
14.125,-72.375,32,32,32,2,2
50.875,-7.125,32,32,32,1,1
15.125,-71.375,32,32,32,2,2
-53.125,-62.625,32,32,32,1,1
-64.125,-67.375,32,32,32,2,2
55.625,-151.375,32,32,32,2,2
60.375,-147.125,32,32,32,2,3
71.875,9.375,32,32,32,1,1
14.375,-96.375,32,32,32,8,10
72.375,24.875,32,32,32,1,1
77.625,27.375,32,32,32,1,1
-68.375,75.625,32,32,32,1,1
-42.875,-64.375,32,32,32,1,1
-67.625,78.125,32,32,32,1,1
55.125,-160.125,32,32,32,2,2
-48.875,172.125,32,32,32,1,1
64.625,2.625,32,32,32,2,2
-51.875,-58.125,32,32,32,2,2
74.875,30.375,32,32,32,2,2
74.875,30.625,32,32,32,2,2
51.125,-15.375,32,32,32,1,1
-6.625,-33.875,32,32,32,1,1
-10.625,141.125,32,32,32,1,1
68.375,-113.625,32,32,32,1,1
14.625,-98.625,32,32,32,1,1
74.125,28.125,32,32,32,2,2
72.625,20.875,32,32,32,1,1
59.375,-168.875,32,32,32,2,2
-36.125,-53.125,32,32,32,1,1
33.875,139.625,32,32,32,8,10
71.625,11.875,32,32,32,2,2
23.125,-79.625,32,32,32,2,2
-74.375,-103.625,32,32,32,3,3
71.125,22.125,32,32,32,2,2
71.125,21.875,31,31,31,2,2
29.375,133.375,31,31,31,3,3
-74.125,-103.875,31,31,31,1,1
-63.625,-54.875,31,31,31,1,1
11.625,-68.875,31,31,31,2,2
77.625,34.125,31,31,31,1,1
43.375,9.625,31,31,31,3,3
-47.875,-63.875,31,31,31,1,1
-52.875,-67.375,31,31,31,1,1
-63.125,115.375,31,31,31,1,1
-72.625,-103.875,31,31,31,2,2
67.125,5.125,31,31,31,2,2
-65.125,119.375,31,31,31,1,1
-64.625,-65.875,31,31,31,2,2
-36.625,-54.875,31,31,31,1,1
-36.125,112.375,31,31,31,1,1
72.875,14.625,31,31,31,2,2
77.625,30.125,31,31,31,1,1
-35.875,-52.375,31,31,31,1,1
49.875,-6.875,31,31,31,1,1
-35.875,-52.875,31,31,31,1,1
-48.625,-65.375,31,31,31,1,1
33.625,-9.125,31,31,31,4,5
-10.625,-33.375,31,31,31,1,1
50.125,-132.125,31,31,31,1,1
52.125,-172.125,31,31,31,1,1
-66.875,30.625,31,31,31,1,1
26.125,-84.375,31,31,31,1,1
12.875,-73.375,31,31,31,1,1
32.375,-117.375,31,31,31,1,1
55.875,-7.375,31,31,31,2,2
71.125,17.125,31,31,31,2,2
28.375,-79.375,31,31,31,1,1
-63.125,113.375,31,31,31,1,1
-35.375,26.125,31,31,31,1,1
70.625,20.375,31,31,31,1,1
24.875,-15.875,31,31,31,2,2
-66.375,146.375,31,31,31,1,1
58.875,-146.375,31,31,31,2,2
-25.375,112.875,31,31,31,1,1
73.875,-95.875,31,31,31,1,1
59.125,-7.125,31,31,31,1,1
-64.375,79.125,31,31,31,1,1
-36.875,-54.875,31,31,31,1,1
-66.625,64.875,31,31,31,1,1
33.875,-76.625,31,31,31,2,2
-10.875,-33.375,31,31,31,1,1
69.375,-167.125,31,31,31,2,3
57.125,-136.625,31,31,31,1,1
71.625,13.875,31,31,31,2,2
50.125,-133.125,31,31,31,2,2
-62.875,114.875,31,31,31,1,1
71.125,10.375,31,31,31,2,2
-37.125,-55.375,31,31,31,1,1
65.375,-168.625,31,31,31,4,5
11.125,-90.375,31,31,31,1,1
11.125,-89.125,31,31,31,8,9
47.625,-127.625,31,31,31,1,1
47.625,-126.125,31,31,31,1,1
66.125,6.625,31,31,31,1,1
-68.375,76.625,31,31,31,1,1
-70.125,-88.875,31,31,31,2,2
65.375,24.375,31,31,31,2,5
71.625,14.625,31,31,31,2,2
-65.375,77.125,31,31,31,1,1
19.875,-19.625,31,31,31,3,4
-67.875,-9.625,31,31,31,1,1
27.625,-79.375,31,31,31,1,1
52.375,-134.875,31,31,31,2,2
71.125,16.875,31,31,31,1,1
58.875,-170.125,31,31,31,2,2
-67.375,-73.875,31,31,31,2,2
58.875,-152.375,31,31,31,4,4
58.875,-151.875,31,31,31,4,4
-37.625,-56.625,31,31,31,1,1
62.375,-174.875,31,31,31,4,4
40.625,-125.625,31,31,31,2,2
57.375,-167.375,31,31,31,2,2
72.625,15.875,31,31,31,3,3
-64.875,80.375,31,31,31,1,1
49.625,-128.375,31,31,31,1,1
27.375,-79.875,31,31,31,2,2
43.125,8.875,31,31,31,2,2
57.375,-146.375,31,31,31,3,3
12.375,-74.375,31,31,31,1,1
31.375,-122.375,31,31,31,2,2
-68.625,-81.375,31,31,31,2,2
44.375,-128.625,31,31,31,2,2
76.375,15.625,31,31,31,2,2
40.625,-13.375,31,31,31,1,1
69.875,-163.875,31,31,31,3,3
57.375,-6.875,31,31,31,2,2
50.625,-14.625,31,31,31,1,1
61.625,-4.875,31,31,31,1,1
45.125,-8.625,31,31,31,2,2
-69.875,-99.125,31,31,31,3,3
-65.125,77.375,31,31,31,1,1
46.375,-3.125,31,31,31,1,1
-46.125,-63.875,31,31,31,1,1
42.875,140.125,31,31,31,1,1
42.875,-12.125,31,31,31,1,1
-67.125,76.125,31,31,31,1,1
61.625,19.375,31,31,31,3,4
76.375,21.625,31,31,31,2,2
72.375,-159.125,31,31,31,3,3
59.625,-145.125,31,31,31,2,2
57.625,-149.875,31,31,31,2,2
71.125,27.125,31,31,31,2,2
55.375,-156.375,31,31,31,2,3
-62.625,115.375,31,31,31,1,1
-63.875,-56.125,31,31,31,1,1
72.625,-157.375,31,31,31,3,3
45.125,-6.125,31,31,31,1,1
-64.875,-66.375,31,31,31,1,1
63.875,-166.625,31,31,31,1,1
-0.875,-81.125,31,31,31,1,1
45.125,-5.125,31,31,31,1,1
57.625,-148.375,31,31,31,2,2
-59.375,-60.375,31,31,31,1,1
46.625,-9.875,31,31,31,2,2
47.375,-3.875,31,31,31,2,2
21.375,-64.875,31,31,31,1,1
-65.625,79.125,31,31,31,1,1
57.625,-147.625,31,31,31,2,3
69.625,9.125,31,31,31,2,2
24.625,-77.375,31,31,31,1,1
69.375,-164.375,31,31,31,1,1
69.375,-80.625,31,31,31,1,1
35.125,-124.125,31,31,31,1,1
52.625,-10.125,31,31,31,3,3
45.125,-12.125,31,31,31,2,2
-50.625,-63.625,31,31,31,1,1
31.125,131.125,31,31,31,4,4
-14.375,145.625,31,31,31,1,1
-14.625,123.875,31,31,31,1,1
-26.125,154.375,31,31,31,1,1
-72.875,-105.625,31,31,31,1,1
57.875,-166.375,31,31,31,3,3
-32.125,14.375,31,31,31,1,1
-50.375,-64.875,31,31,31,1,1
-50.375,-64.125,31,31,31,1,1
-69.875,-84.125,31,31,31,1,1
46.875,-6.875,31,31,31,3,3
53.875,-10.625,31,31,31,2,2
51.875,-11.125,31,31,31,1,1
51.875,1.375,31,31,31,1,1
-67.125,-71.375,31,31,31,2,2
-73.125,-85.375,31,31,31,1,1
70.875,-164.125,31,31,31,2,2
-44.875,-65.125,31,31,31,1,1
60.875,1.625,31,31,31,1,1
-72.625,-107.625,31,31,31,1,1
72.125,-162.375,31,31,31,4,4
64.625,0.375,31,31,31,2,2
26.875,-89.375,31,31,31,1,1
26.875,-88.875,31,31,31,1,1
26.875,-88.625,31,31,31,1,1
26.625,-15.125,31,31,31,3,4
76.625,14.625,31,31,31,2,2
29.125,-12.625,31,31,31,4,5
60.875,-25.125,31,31,31,1,1
-15.625,122.125,31,31,31,1,1
53.875,-162.125,31,31,31,2,2
53.875,-152.875,31,31,31,1,1
58.125,-166.875,31,31,31,2,3
38.375,-12.125,31,31,31,1,1
-44.125,-64.125,31,31,31,1,1
51.375,-14.625,31,31,31,1,1
-65.875,-68.125,31,31,31,2,2
35.875,-121.875,31,31,31,1,1
71.125,11.375,31,31,31,2,2
6.375,-85.875,31,31,31,1,1
-66.375,65.125,31,31,31,1,1
41.125,-11.125,31,31,31,1,1
-51.375,-64.875,31,31,31,1,1
28.375,129.125,31,31,31,5,5
71.875,15.875,31,31,31,2,2
36.125,-72.875,31,31,31,1,1
58.375,-167.625,31,31,31,2,2
-28.625,110.125,31,31,31,1,1
-29.375,12.375,31,31,31,1,1
38.125,14.125,31,31,31,2,2
53.125,-169.875,31,31,31,1,1
48.625,-4.875,31,31,31,1,1
70.875,-162.875,31,31,31,4,6
69.625,16.625,31,31,31,2,2
19.625,-66.625,31,31,31,2,2
36.375,-1.875,31,31,31,1,1
74.125,7.375,31,31,31,1,1
74.125,16.125,31,31,31,1,1
44.625,-52.625,31,31,31,1,1
-70.625,-80.375,31,31,31,1,1
48.625,-127.625,31,31,31,3,3
71.375,30.125,31,31,31,2,2
32.125,-117.625,31,31,31,1,1
71.875,21.625,31,31,31,1,1
16.875,-101.625,31,31,31,6,8
16.875,-86.625,31,31,31,4,5
-19.625,150.625,31,31,31,1,1
-67.375,77.125,31,31,31,1,1
31.125,-14.125,31,31,31,1,1
72.375,18.125,31,31,31,1,1
-44.375,-64.125,31,31,31,1,1
32.375,137.125,31,31,31,5,5
36.125,-2.375,31,31,31,1,1
-27.625,113.375,31,31,31,1,1
50.375,-2.875,31,31,31,1,1
74.625,27.375,31,31,31,2,2
-8.875,-33.125,31,31,31,1,1
28.125,129.125,31,31,31,1,1
28.125,-92.875,31,31,31,1,1
76.875,27.625,31,31,31,3,3
47.875,-127.125,31,31,31,2,2
-68.875,77.125,31,31,31,1,1
-71.875,-106.625,31,31,31,1,1
70.125,8.125,30,30,30,2,2
54.875,-138.625,30,30,30,1,1
-63.625,87.875,30,30,30,1,1
43.625,-125.625,30,30,30,1,1
-63.125,117.625,30,30,30,1,1
-56.625,-65.375,30,30,30,1,1
31.375,-79.375,30,30,30,1,1
65.375,5.875,30,30,30,2,2
63.625,-13.625,30,30,30,1,1
-63.625,-53.125,30,30,30,1,1
65.625,6.375,30,30,30,1,1
-46.375,147.125,30,30,30,1,1
49.625,-129.375,30,30,30,2,2
49.625,-132.875,30,30,30,2,2
-69.625,-87.875,30,30,30,1,1
52.125,-135.375,30,30,30,1,1
-66.375,150.125,30,30,30,2,2
-36.375,112.125,30,30,30,1,1
-29.125,113.875,30,30,30,1,1
64.125,-13.625,30,30,30,1,1
-64.375,141.625,30,30,30,1,1
-27.875,110.125,30,30,30,1,1
-64.875,138.375,30,30,30,1,1
-67.625,-11.125,30,30,30,1,1
-47.875,169.875,30,30,30,1,1
71.875,29.875,30,30,30,2,2
71.875,29.625,30,30,30,2,2
71.875,29.375,30,30,30,2,2
71.875,29.125,30,30,30,2,2
71.875,25.375,30,30,30,2,2
70.375,21.875,30,30,30,1,1
70.375,7.375,30,30,30,1,1
15.625,-71.875,30,30,30,2,2
-34.625,18.625,30,30,30,1,1
40.375,136.375,30,30,30,3,3
-68.625,-80.625,30,30,30,2,2
44.625,141.125,30,30,30,1,1
50.875,-10.125,30,30,30,1,1
22.875,-73.375,30,30,30,6,6
-65.875,30.125,30,30,30,1,1
73.625,33.875,30,30,30,1,1
-65.125,130.125,30,30,30,1,1
11.625,-58.125,30,30,30,1,1
12.625,-74.125,30,30,30,1,1
55.125,175.375,30,30,30,1,1
64.625,6.375,30,30,30,1,1
-29.625,13.125,30,30,30,1,1
-70.625,-79.625,30,30,30,1,1
48.625,-128.375,30,30,30,2,2
70.625,-147.125,30,30,30,1,1
71.875,27.375,30,30,30,2,2
71.875,30.375,30,30,30,2,2
71.875,30.125,30,30,30,2,2
43.125,-127.625,30,30,30,3,3
-71.875,-103.125,30,30,30,1,1
-71.875,-105.125,30,30,30,1,1
-12.375,-33.625,30,30,30,1,1
-48.875,-61.875,30,30,30,1,1
55.125,-12.625,30,30,30,1,1
50.125,-10.375,30,30,30,1,1
34.375,-76.375,30,30,30,2,2
58.125,-7.125,30,30,30,1,1
-28.875,114.375,30,30,30,1,1
-66.125,141.375,30,30,30,1,1
71.875,16.125,30,30,30,2,2
44.625,-126.875,30,30,30,1,1
-63.125,-64.875,30,30,30,1,1
34.375,-76.625,30,30,30,1,1
57.625,-168.125,30,30,30,2,3
-4.875,-32.625,30,30,30,1,1
32.875,137.875,30,30,30,7,9
54.625,-9.375,30,30,30,2,2
39.375,-126.875,30,30,30,3,3
39.375,-11.625,30,30,30,1,1
74.375,17.625,30,30,30,1,1
32.375,-76.625,30,30,30,1,1
51.875,177.875,30,30,30,1,1
-57.125,-62.625,30,30,30,1,1
40.125,-11.375,30,30,30,1,1
60.625,-5.875,30,30,30,1,1
-65.375,-70.125,30,30,30,2,2
-65.875,146.375,30,30,30,1,1
-70.625,-104.375,30,30,30,2,2
51.375,-13.375,30,30,30,2,2
41.875,7.375,30,30,30,1,1
-34.875,19.125,30,30,30,1,1
-46.375,170.375,30,30,30,2,2
-68.125,1.375,30,30,30,1,1
34.625,-73.875,30,30,30,1,1
71.625,24.375,30,30,30,2,2
71.625,24.125,30,30,30,2,2
-67.875,30.125,30,30,30,1,1
56.125,-8.625,30,30,30,2,2
70.875,19.125,30,30,30,2,2
-71.375,-105.875,30,30,30,2,2
69.625,-167.875,30,30,30,3,3
74.125,29.625,30,30,30,2,2
-64.375,79.375,30,30,30,1,1
-55.875,-61.125,30,30,30,1,1
-48.125,-63.875,30,30,30,1,1
50.625,-131.875,30,30,30,2,2
53.625,-158.875,30,30,30,1,1
72.125,-155.125,30,30,30,2,3
72.125,-155.625,30,30,30,3,4
53.375,-138.625,30,30,30,1,1
37.625,-125.125,30,30,30,3,3
-42.625,-62.875,30,30,30,1,1
42.875,6.375,30,30,30,2,2
52.375,-135.875,30,30,30,1,1
58.125,-165.375,30,30,30,1,1
70.375,14.875,30,30,30,2,2
29.875,134.875,30,30,30,4,4
-69.375,-79.875,30,30,30,1,1
51.125,-136.375,30,30,30,2,2
-62.875,-57.375,30,30,30,2,2
6.375,-85.375,30,30,30,1,1
54.375,-137.375,30,30,30,1,1
20.125,-67.375,30,30,30,1,1
34.125,-75.375,30,30,30,1,1
-67.125,75.375,30,30,30,1,1
49.125,-4.625,30,30,30,3,3
49.375,-128.625,30,30,30,2,2
-45.875,143.125,30,30,30,1,1
55.375,-164.625,30,30,30,1,1
49.375,-131.625,30,30,30,2,2
13.625,-95.125,30,30,30,6,8
70.625,-139.875,30,30,30,1,1
70.625,-145.625,30,30,30,1,1
44.875,-56.625,30,30,30,1,1
30.625,-119.375,30,30,30,1,1
-52.375,-68.875,30,30,30,1,1
36.625,-126.625,30,30,30,1,1
56.125,-141.125,30,30,30,1,1
37.875,-0.125,30,30,30,1,1
58.375,-12.125,30,30,30,1,1
37.875,-123.875,30,30,30,1,1
72.375,-134.625,30,30,30,2,2
72.375,25.625,30,30,30,2,2
52.875,-136.375,30,30,30,1,1
72.375,29.125,30,30,30,2,2
-39.625,-59.125,30,30,30,1,1
60.875,-4.125,30,30,8,1,2
-16.625,-37.375,30,30,30,3,3
71.375,11.875,30,30,30,1,1
50.375,-130.625,30,30,30,1,1
51.875,-171.375,30,30,30,3,3
72.625,-149.375,30,30,30,1,1
31.625,136.875,30,30,30,4,4
-59.875,-53.625,30,30,30,1,1
57.625,-149.375,30,30,30,2,2
-0.875,-81.375,30,30,30,1,1
74.375,13.875,30,30,30,1,1
66.625,7.625,30,30,30,2,2
51.125,-132.375,30,30,30,1,1
65.375,24.875,30,30,30,2,2
71.125,23.125,30,30,30,3,3
49.875,-129.625,30,30,30,2,2
-71.125,-108.375,30,30,30,1,1
55.625,-166.375,30,30,30,3,3
-16.125,146.375,30,30,30,1,1
26.875,-89.625,30,30,30,1,1
-64.125,112.125,30,30,30,1,1
-64.125,111.875,30,30,30,1,1
30.625,132.125,30,30,30,6,6
41.875,6.125,30,30,30,2,2
53.375,-136.375,30,30,30,1,1
57.625,-146.625,30,30,30,2,2
56.125,-156.875,30,30,30,2,2
-65.125,70.375,30,30,30,1,1
44.625,-13.125,30,30,30,2,2
-68.625,-80.375,30,30,30,2,2
76.875,29.875,30,30,30,1,1
70.875,13.875,30,30,30,1,1
21.375,-73.875,30,30,30,6,6
53.375,-168.375,30,30,30,2,2
58.625,-166.375,30,30,30,2,2
32.125,129.125,30,30,30,3,3
56.125,-151.875,30,30,30,3,3
-64.625,140.875,30,30,30,1,1
59.625,-6.375,30,30,30,1,1
-65.125,70.875,30,30,30,1,1
71.125,24.125,30,30,30,2,2
73.875,20.875,30,30,30,1,1
46.125,-126.375,30,30,30,3,3
76.125,7.375,30,30,30,1,1
73.375,20.125,30,30,30,1,1
57.875,-145.125,30,30,30,2,2
76.375,33.375,30,30,30,3,3
-0.875,-82.125,30,30,30,1,1
-0.875,-82.375,30,30,30,1,1
69.125,-167.375,30,30,30,3,4
40.625,147.125,30,30,30,4,4
-38.875,-58.375,30,30,30,1,1
18.875,-87.125,30,30,30,4,6
71.375,20.625,30,30,30,1,1
50.625,-135.125,30,30,30,2,2
50.625,-135.625,30,30,30,2,2
23.125,-114.375,30,30,30,5,5
-70.875,-105.875,30,30,30,1,1
51.625,-137.375,30,30,30,1,1
-33.125,16.875,30,30,30,1,1
46.625,-126.875,30,30,30,2,2
-39.375,146.125,30,30,30,8,8
71.375,23.125,30,30,30,1,1
42.625,8.375,30,30,30,1,1
60.875,1.875,30,30,30,2,2
-45.375,-65.375,30,30,30,1,1
-37.125,150.375,30,30,30,8,8
45.875,-11.375,30,30,30,3,3
-43.625,179.375,30,30,30,1,1
-43.625,175.125,30,30,30,1,1
71.875,-163.875,30,30,30,4,4
-68.375,-76.625,30,30,30,3,3
-45.625,-65.375,30,30,30,1,1
-66.625,30.375,30,30,30,1,1
43.375,-57.875,30,30,30,1,1
47.375,-125.875,30,30,30,2,2
51.875,-10.625,30,30,30,2,2
38.625,-11.875,30,30,30,1,1
23.375,-16.875,30,30,30,2,2
71.625,-154.125,30,30,30,3,3
-11.375,-33.625,30,30,30,1,1
30.125,-15.125,30,30,30,2,2
71.125,28.125,30,30,30,2,2
76.375,31.625,30,30,30,2,2
76.375,30.125,30,30,30,2,2
45.125,-56.125,30,30,30,1,1
69.625,-139.375,30,30,30,1,1
27.125,-91.375,30,30,30,1,1
35.125,141.875,30,30,30,5,5
71.125,27.875,30,30,30,2,2
-51.125,-64.875,30,30,30,1,1
72.625,-161.375,30,30,30,3,5
38.875,-127.125,30,30,30,1,1
71.125,-161.875,30,30,30,3,3
69.375,-166.875,30,30,30,2,3
-63.875,112.375,30,30,30,1,1
-64.125,-53.125,30,30,30,1,1
-65.625,139.125,30,30,30,1,1
28.125,-79.375,30,30,30,1,1
33.375,-73.125,30,30,30,1,1
-8.625,-33.125,30,30,30,1,1
63.375,6.875,30,30,30,1,1
33.375,137.625,30,30,30,5,5
-71.125,-83.125,30,30,30,1,1
-63.625,88.125,30,30,30,1,1
60.125,-147.125,30,30,30,1,1
37.375,-123.625,30,30,30,4,4
70.875,-146.125,30,30,30,1,1
-69.375,-76.125,30,30,30,1,1
-63.875,112.625,30,30,30,1,1
-66.125,66.625,29,29,29,1,1
67.125,6.875,29,29,29,2,2
40.125,-125.375,29,29,29,1,1
-36.125,26.375,29,29,29,1,1
73.625,14.125,29,29,29,1,1
36.125,-5.625,29,29,29,2,2
75.375,34.875,29,29,29,1,1
-71.125,-104.875,29,29,29,1,1
56.875,-145.625,29,29,29,2,2
33.375,137.125,29,29,29,6,7
71.625,-96.125,29,29,29,2,2
77.625,34.375,29,29,29,1,1
-64.125,110.125,29,29,29,1,1
63.625,-165.625,29,29,29,2,2
59.125,-147.375,29,29,29,2,3
37.125,-71.875,29,29,29,6,6
76.875,27.125,29,29,29,2,2
-58.875,-60.625,29,29,29,2,2
44.125,-125.875,29,29,29,1,1
44.125,-68.375,29,29,29,3,3
51.375,-135.125,29,29,29,1,1
44.375,-6.625,29,29,29,1,1
31.875,-76.875,29,29,29,1,1
78.625,30.625,29,29,29,2,2
-63.375,123.875,29,29,29,1,1
71.125,27.375,29,29,29,2,2
27.125,-91.875,29,29,29,1,1
-63.375,113.625,29,29,29,1,1
16.875,-65.375,29,29,29,1,1
71.125,-166.875,29,29,29,3,3
30.125,-15.375,29,29,29,2,2
20.625,-108.625,29,29,29,6,8
77.875,30.375,29,29,29,1,1
65.625,5.625,29,29,29,1,1
-72.875,-107.875,29,29,29,2,2
30.125,135.125,29,29,29,7,7
76.625,31.875,29,29,29,1,1
76.625,33.125,29,29,29,1,1
30.625,-118.875,29,29,29,1,1
30.875,-118.875,29,29,29,1,1
-68.625,7.875,29,29,29,1,1
-46.875,147.125,29,29,29,1,1
71.625,7.875,29,29,29,2,2
-65.375,145.375,29,29,29,1,1
-66.125,-67.875,29,29,29,2,3
75.875,26.875,29,29,29,1,1
-37.125,-55.625,29,29,29,1,1
-63.125,114.125,29,29,29,1,1
51.625,-169.125,29,29,29,2,2
65.125,4.625,29,29,29,1,1
-58.125,-64.375,29,29,29,1,1
76.125,14.375,29,29,29,1,1
-58.375,-64.875,29,29,29,1,1
38.875,-70.375,29,29,29,2,2
46.875,-129.875,29,29,29,1,1
46.875,-127.125,29,29,29,2,2
55.875,-8.625,29,29,29,3,3
41.875,-127.125,29,29,29,1,1
70.375,-167.625,29,29,29,2,3
-72.875,-105.375,29,29,29,1,1
-63.875,86.375,29,29,29,1,1
-63.875,86.625,29,29,29,1,1
40.875,-9.625,29,29,29,1,1
76.375,28.125,29,29,29,2,2
71.625,-158.125,29,29,29,2,3
-70.875,-102.625,29,29,29,1,1
73.375,11.375,29,29,29,1,1
68.875,10.125,29,29,29,1,1
73.375,36.125,29,29,29,2,2
-64.625,110.875,29,29,29,1,1
-14.875,123.125,29,29,29,1,1
35.375,141.875,29,29,29,2,2
45.875,-3.125,29,29,29,1,1
55.875,173.375,29,29,29,1,1
73.875,23.625,29,29,29,1,1
-35.625,18.375,29,29,29,2,2
-20.375,111.375,29,29,29,1,1
64.625,-0.625,29,29,29,1,1
32.125,-78.875,29,29,29,1,1
48.125,-126.875,29,29,29,3,3
-62.375,-64.875,29,29,29,1,1
-0.875,-83.125,29,29,29,1,1
-0.875,-82.875,29,29,29,1,1
-43.875,145.125,29,29,29,1,1
59.625,-141.125,29,29,29,1,1
-32.875,17.375,29,29,29,2,2
12.625,-73.875,29,29,29,1,1
47.875,-129.125,29,29,29,1,1
26.875,-90.625,29,29,29,1,1
-31.625,13.375,29,29,29,1,1
-71.375,-84.125,29,29,29,1,1
-46.875,-63.875,29,29,29,1,1
-47.625,172.125,29,29,29,2,2
62.875,2.375,29,29,29,1,1
27.875,-79.375,29,29,29,1,1
33.875,-73.375,29,29,29,1,1
66.625,9.875,29,29,29,1,1
-0.875,-83.375,29,29,29,1,1
29.875,-14.875,29,29,29,1,1
74.375,14.125,29,29,29,1,1
74.375,14.375,29,29,29,1,1
-0.625,-84.125,29,29,29,1,1
-59.375,-60.125,29,29,29,1,1
71.375,31.375,29,29,29,1,1
67.625,-167.875,29,29,29,1,1
71.125,24.375,29,29,29,2,2
67.125,10.625,29,29,29,1,1
60.875,-4.625,29,29,16,1,2
60.875,-168.625,29,29,29,2,3
60.875,-167.625,29,29,29,1,2
-60.375,-61.875,29,29,29,4,4
72.375,26.125,29,29,29,2,2
72.375,29.375,29,29,29,2,2
47.625,-8.125,29,29,29,2,2
-68.125,-72.625,29,29,29,3,3
39.125,-127.375,29,29,29,1,1
34.875,-73.375,29,29,29,1,1
34.875,-72.625,29,29,29,1,1
66.625,12.125,29,29,29,2,2
34.125,-120.375,29,29,29,1,1
71.625,16.875,29,29,29,2,2
-71.625,-85.875,29,29,29,1,1
-40.625,-60.375,29,29,29,1,1
36.625,-9.125,29,29,29,2,2
72.375,25.875,29,29,29,2,2
52.875,-12.875,29,29,29,1,1
13.375,-72.375,29,29,29,1,1
-18.125,147.875,29,29,29,1,1
-17.625,-38.125,29,29,29,3,4
19.875,-82.875,29,29,29,5,7
-71.625,-85.375,29,29,29,1,1
39.625,-11.625,29,29,29,1,1
-65.625,68.625,29,29,29,1,1
53.625,-161.375,29,29,29,2,2
-61.375,-61.625,29,29,29,1,1
-61.375,-57.875,29,29,29,1,1
59.625,-167.625,29,29,29,1,1
41.625,137.125,29,29,29,2,2
70.875,-161.375,29,29,29,4,4
45.125,-57.375,29,29,29,1,1
-40.875,-60.625,29,29,29,1,1
74.125,29.125,29,29,29,2,2
69.625,-168.875,29,29,29,1,1
35.625,142.875,29,29,29,4,4
70.875,20.625,29,29,29,2,2
72.625,15.125,29,29,29,2,2
49.375,-10.125,29,29,29,1,1
-67.875,75.625,29,29,29,1,1
71.375,18.125,29,29,29,2,2
41.625,-10.875,29,29,29,1,1
72.125,21.375,29,29,29,2,2
72.125,22.375,29,29,29,2,2
50.375,-132.375,29,29,29,2,2
38.375,-127.125,29,29,29,1,1
-65.375,-69.625,29,29,29,2,2
-53.625,-64.875,29,29,29,1,1
35.875,-4.625,29,29,29,1,1
70.625,-168.625,29,29,29,2,2
40.375,-11.375,29,29,29,1,1
50.125,-132.625,29,29,29,2,2
50.125,-130.375,29,29,29,2,2
51.875,-137.875,29,29,29,1,1
39.375,-13.375,29,29,29,1,1
73.125,15.625,29,29,29,1,1
73.125,17.625,29,29,29,2,2
20.625,-68.125,29,29,29,1,1
-37.375,26.625,29,29,29,1,1
-64.875,71.875,29,29,29,1,1
58.375,-169.625,29,29,29,2,2
35.875,-74.375,29,29,29,2,2
71.875,17.375,29,29,29,3,3
71.875,17.875,29,29,29,2,2
35.875,144.875,29,29,29,3,3
54.375,-9.625,29,29,29,2,2
42.375,-127.125,29,29,29,2,2
36.125,-123.125,29,29,29,2,2
72.375,27.375,29,29,29,2,2
-30.625,114.875,29,29,29,1,1
63.625,5.875,29,29,29,1,1
55.125,-57.125,29,29,29,1,1
34.125,142.375,29,29,29,4,4
-64.875,71.625,29,29,29,1,1
36.875,-74.125,29,29,29,1,1
57.375,-143.875,29,29,29,3,3
55.125,-12.125,29,29,29,1,1
-65.625,-74.375,29,29,29,1,1
12.625,-70.125,29,29,29,2,2
-68.125,-69.875,29,29,29,1,2
71.375,-162.875,29,29,29,2,3
71.375,32.625,29,29,29,1,1
44.625,-53.625,29,29,29,1,1
36.375,-3.375,29,29,29,2,2
53.625,-11.375,29,29,29,1,1
36.125,-4.375,29,29,29,2,2
55.125,176.875,29,29,29,2,2
11.875,-93.125,29,29,29,1,1
-65.125,130.625,29,29,29,1,1
54.625,-163.375,29,29,29,2,2
51.375,2.125,29,29,29,2,2
-63.125,90.625,29,29,29,1,1
72.875,-130.875,29,29,29,1,1
68.375,-168.125,29,29,29,6,6
52.125,-14.125,29,29,29,1,1
54.875,-157.875,29,29,29,2,2
-63.375,89.875,29,29,29,1,1
60.125,-167.875,29,29,29,1,2
-64.375,142.375,29,29,29,1,1
-67.625,2.875,29,29,29,1,1
58.375,-149.875,29,29,29,1,1
47.125,-4.375,29,29,29,1,1
-62.875,133.875,29,29,29,1,1
-34.875,111.875,29,29,29,1,1
49.625,-130.875,29,29,29,3,3
16.375,-66.375,29,29,29,1,1
46.375,-10.625,29,29,29,2,2
